name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kathmandu,2023-04-01,20.3,9.9,13.9,20.3,9.9,13.9,10.3,80.7,5.4,100,4.17,rain,0,0,12.6,27.7,149.2,1015.1,75,7.3,146.4,12.6,8,10,2023-04-01T05:54:47,2023-04-01T18:21:07,0.34,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-02,21.8,8.5,14.3,21.8,7.9,14.2,9.6,75.8,0,0,0,rain,0,0,10.1,24.1,227,1012.5,52.7,8.2,236.7,20.4,9,10,2023-04-02T05:53:40,2023-04-02T18:21:38,0.37,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-04-03,23,10,16.5,23,10,16.5,10.9,72,10,100,4.17,rain,0,0,9.4,16.6,206.9,1012.2,45.2,7.9,180.4,15.7,8,10,2023-04-03T05:52:34,2023-04-03T18:22:09,0.41,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-04,25,11.4,17.5,25,11.4,17.5,10,65.5,1,100,4.17,rain,0,0,23,29.5,351.9,1014.3,40.8,7.4,291.5,25.1,10,10,2023-04-04T05:51:27,2023-04-04T18:22:41,0.44,"Rain, Partially cloudy","Becoming cloudy in the afternoon with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-05,26.2,10.5,18,26.2,10.5,18,9.3,60.1,0.4,100,4.17,rain,0,0,15.5,22.3,221.7,1014,32.5,7.9,320.8,27.7,10,10,2023-04-05T05:50:21,2023-04-05T18:23:12,0.47,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-06,27.8,11.7,19,26.9,11.7,19,8.2,53.2,0,0,0,,0,0,13.3,20.5,218.6,1016.6,28.1,7,321.5,27.8,10,10,2023-04-06T05:49:15,2023-04-06T18:23:44,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-07,27.8,11.6,19.2,27.4,11.6,19.2,8.9,53.9,0,0,0,,0,0,11.2,24.1,205,1019,32.5,6.2,326.8,28.2,10,10,2023-04-07T05:48:10,2023-04-07T18:24:15,0.54,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-08,27,13,19.8,26.3,13,19.7,8.9,52.8,0,0,0,,0,0,11.5,22.3,201,1021,63.3,5.3,306.7,26.5,10,10,2023-04-08T05:47:05,2023-04-08T18:24:47,0.57,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-04-09,28,13,20.5,27,13,20.3,6.7,45.4,0,0,0,,0,0,14.8,22.3,274.4,1020.5,33.4,5.7,323.4,28,10,10,2023-04-09T05:46:00,2023-04-09T18:25:18,0.61,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-04-10,28,12,20.5,27.2,12,20.3,5.4,40.6,0,0,0,,0,0,13,23.6,231.3,1018.3,28.1,6.8,326.5,28.2,10,10,2023-04-10T05:44:56,2023-04-10T18:25:50,0.65,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-11,28,13.1,20.4,26.9,13.1,20.3,7.8,46.5,0,0,0,,0,0,13,32.5,189.7,1017.7,34,4.5,330.2,28.6,10,10,2023-04-11T05:43:52,2023-04-11T18:26:22,0.68,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-12,29,14,20.8,27.4,14,20.6,7.2,44.8,0,0,0,,0,0,16.9,23.6,230.8,1017.3,28.8,5.1,332.5,28.8,10,10,2023-04-12T05:42:49,2023-04-12T18:26:54,0.72,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-04-13,29,15,21.7,27.6,15,21.4,7.5,43.8,0,0,0,,0,0,35.3,24.1,288.5,1016.3,39.3,4.7,329,28.4,10,10,2023-04-13T05:41:46,2023-04-13T18:27:26,0.75,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-04-14,29.7,14.1,21.7,28.5,14.1,21.4,9.3,47.7,0,0,0,,0,0,11.9,18.4,244.6,1016.8,61.5,5.2,309.8,26.8,9,10,2023-04-14T05:40:44,2023-04-14T18:27:58,0.79,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-15,29,16,22.3,28,16,22.2,11.9,54.1,0,0,0,,0,0,13.3,18.3,247.1,1017.7,70.2,4.3,282.2,24.5,10,10,2023-04-15T05:39:42,2023-04-15T18:28:30,0.82,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-16,30.8,16.4,22.8,29.4,16.4,22.5,9.5,47.5,0,0,0,,0,0,17.3,20.5,266.7,1015.4,62.4,4.4,327.3,28.1,10,10,2023-04-16T05:38:41,2023-04-16T18:29:03,0.86,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-17,31.3,15,22.8,29.5,15,22.4,7.4,39.9,0,0,0,,0,0,13.7,18.4,301.7,1015.8,30.6,5.3,337.1,29.2,10,10,2023-04-17T05:37:40,2023-04-17T18:29:35,0.9,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-18,31.7,15.5,23.6,29.9,15.5,23.1,8,40.6,0,0,0,,0,0,16.9,22.3,305.4,1016.9,28.1,5.3,334.8,28.8,10,10,2023-04-18T05:36:40,2023-04-18T18:30:08,0.93,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-19,31.8,16.4,23.9,30.4,16.4,23.4,8.6,39.9,0,0,0,,0,0,20.2,20.5,255.3,1012.7,29.7,6,335.3,28.8,10,10,2023-04-19T05:35:41,2023-04-19T18:30:41,0.97,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-04-20,31,16.5,24.1,29.3,16.5,23.5,8,39.3,0,0,0,,0,0,34.6,24.1,269.6,1010,31.8,5.5,306.3,26.4,10,10,2023-04-20T05:34:42,2023-04-20T18:31:14,0,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-21,27,16,21,26.7,16,20.9,9.1,47.7,0.2,100,4.17,rain,0,0,59.4,41.2,281.9,1011.6,63.1,6,209.6,18,8,10,2023-04-21T05:33:44,2023-04-21T18:31:47,0.03,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-22,27.8,12.6,20.5,27.1,12.6,20.4,7.6,47.3,0,0,0,,0,0,14,20.6,218.7,1011.9,29,7.7,295.9,25.7,10,10,2023-04-22T05:32:47,2023-04-22T18:32:20,0.07,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-23,27.2,14,19.2,26.3,14,19.2,8.8,53.8,0,0,0,,0,0,44.6,29.5,155.5,1014.5,54.1,6.2,300.7,25.9,10,10,2023-04-23T05:31:50,2023-04-23T18:32:53,0.1,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-24,18,13,14.8,18,13,14.8,11,78.4,11.6,100,8.33,rain,0,0,16.6,16.5,91.4,1019.5,74,6.7,197.5,17.2,7,10,2023-04-24T05:30:54,2023-04-24T18:33:27,0.13,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-25,25,11.1,16.4,25,11.1,16.4,10.4,70.2,0.5,100,4.17,rain,0,0,11.9,20.5,140.9,1019,64.3,7.6,286.5,24.7,10,10,2023-04-25T05:29:59,2023-04-25T18:34:00,0.16,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-04-26,25,11.7,18.6,25,11.7,18.6,10.8,63.5,0,0,0,,0,0,13,25.9,198.3,1016.9,54.7,6.8,306.8,26.5,10,10,2023-04-26T05:29:05,2023-04-26T18:34:34,0.2,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-27,25.8,13.4,19.8,25.8,13.4,19.8,11.8,62,0,0,0,,0,0,14.4,20.5,212.9,1016.5,51.4,5.6,270.5,23.3,9,10,2023-04-27T05:28:12,2023-04-27T18:35:08,0.23,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-28,26,14,20.7,26,14,20.7,11.5,58.6,0,0,0,,0,0,15.1,20.5,259.1,1016.5,39.7,6.1,301.3,25.9,10,10,2023-04-28T05:27:20,2023-04-28T18:35:42,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-29,26,15,19.3,26,15,19.3,12.8,68.7,0,0,0,rain,0,0,13.7,18.4,86.1,1016.3,67.2,6,181,15.6,8,10,2023-04-29T05:26:28,2023-04-29T18:36:16,0.29,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-04-30,21,13.8,16.5,21,13.8,16.5,14.1,86.5,49,100,8.33,rain,0,0,10.1,20.5,153.2,1016,87.9,4.4,51.9,4.5,2,10,2023-04-30T05:25:37,2023-04-30T18:36:50,0.32,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-01,18.1,14.6,16.1,18.1,14.6,16.1,13.7,85.9,0,0,0,rain,0,0,12.2,9.4,112.8,1016.2,85.2,6.1,69.2,5.9,4,10,2023-05-01T05:24:48,2023-05-01T18:37:25,0.36,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-02,19.1,13,15.9,19.1,13,15.9,13.2,84.2,0.1,100,4.17,rain,0,0,10.8,9.4,150.6,1017.1,81,6.3,161.9,14.1,8,10,2023-05-02T05:23:59,2023-05-02T18:37:59,0.39,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-03,24,13,17,24,13,17,13.2,79.9,4,100,4.17,rain,0,0,15.5,16.6,177.6,1018.2,82.8,6.5,173.9,15,10,10,2023-05-03T05:23:11,2023-05-03T18:38:34,0.42,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-04,18,14,15.8,18,14,15.8,14.1,89.3,10.5,100,4.17,rain,0,0,15.8,11.2,91.4,1017.2,80.8,5.5,275.5,23.9,9,10,2023-05-04T05:22:24,2023-05-04T18:39:08,0.45,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-05,25,12.6,18.8,25,12.6,18.8,12.9,71.8,0,0,0,,0,0,12.2,20.5,262.5,1014,42.5,7,326.2,28.3,10,10,2023-05-05T05:21:38,2023-05-05T18:39:43,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-06,27.3,15,21.5,27.4,15,21.5,13.6,63.1,0,0,0,,0,0,10.8,23.6,248.1,1012.3,33.3,8,293.8,25.2,10,10,2023-05-06T05:20:54,2023-05-06T18:40:18,0.52,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-07,28,16,22.1,27.8,16,22.1,12.7,57.4,0,0,0,,0,0,14.4,24.1,231.8,1012.8,42.1,8,274.7,23.8,9,10,2023-05-07T05:20:10,2023-05-07T18:40:53,0.55,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-08,29,16,22.6,27.9,16,22.4,10.3,48.8,0,0,0,,0,0,16.9,22.3,255.6,1013.2,35.4,8.2,345.3,29.7,10,10,2023-05-08T05:19:27,2023-05-08T18:41:28,0.59,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-05-09,29,15,22.6,27.6,15,22.2,7.9,43.1,0,0,0,,0,0,28.1,22.3,310.7,1013.3,28.1,7.9,347.7,29.9,10,10,2023-05-09T05:18:46,2023-05-09T18:42:02,0.63,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-05-10,29,16,22.5,27.8,16,22.3,6.9,39.5,0,0,0,,0,0,29.5,31.7,183.4,1013,32.7,8.2,358.9,31.1,10,10,2023-05-10T05:18:05,2023-05-10T18:42:37,0.66,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-05-11,28.7,15,21.9,27.4,15,21.6,5.1,35.7,0,0,0,,0,0,14.8,19.7,181.3,1015.8,28.1,8,364.4,31.4,10,10,2023-05-11T05:17:26,2023-05-11T18:43:12,0.7,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-12,29,14.6,22.1,27.6,14.6,21.9,9.1,45.2,0,0,0,,0,0,13.7,26.5,192.9,1016.4,29.9,6.6,361.7,31.3,10,10,2023-05-12T05:16:48,2023-05-12T18:43:47,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-13,29,16,22.8,28.1,16,22.7,13.4,57.3,0,0,0,,0,0,9.4,18.4,212.7,1015.6,31.1,6.9,360.5,31.2,10,10,2023-05-13T05:16:11,2023-05-13T18:44:22,0.77,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-05-14,28,16,22.7,28.3,16,22.8,15.5,65.7,0,0,0,,0,0,59.4,22.3,222.4,1012,67.6,5.5,295,25.4,10,10,2023-05-14T05:15:35,2023-05-14T18:44:57,0.81,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-15,27.7,14.5,20.7,28.1,14.5,20.7,14.1,67.9,20,100,4.17,rain,0,0,18.7,29.5,271.2,1011.3,51.7,7.5,333.8,29,10,10,2023-05-15T05:15:01,2023-05-15T18:45:32,0.84,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-16,27.7,15.4,20.9,28.2,15.4,20.9,14.8,69.9,0.5,100,4.17,rain,0,0,14.4,17.7,37.4,1012.8,54.2,7.1,285.7,24.6,10,10,2023-05-16T05:14:27,2023-05-16T18:46:06,0.88,"Rain, Partially cloudy","Becoming cloudy in the afternoon with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-17,28,16,20.5,28.6,16,20.5,16.2,78.4,27,100,8.33,rain,0,0,17.3,25.9,136,1015.5,79.7,5.5,237.2,20.4,10,10,2023-05-17T05:13:55,2023-05-17T18:46:41,0.91,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-18,26,14.4,19.8,26,14.4,19.8,15.8,79,16.7,100,8.33,rain,0,0,14.4,16.6,228.1,1016.2,81.5,5.7,195.9,17,9,10,2023-05-18T05:13:24,2023-05-18T18:47:15,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-19,28,16,21.3,28.2,16,21.3,15.6,72.7,8.3,100,4.17,rain,0,0,57.6,29.5,286.7,1014.2,64.6,7.3,310.3,26.8,10,10,2023-05-19T05:12:54,2023-05-19T18:47:50,0,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-05-20,27,13.9,20.1,27.7,13.9,20.2,13.6,67.6,2,100,4.17,rain,0,0,37.1,20.5,240.4,1014,51.1,7.3,271.1,23.2,10,10,2023-05-20T05:12:26,2023-05-20T18:48:24,0.02,"Rain, Partially cloudy","Becoming cloudy in the afternoon with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-21,27,15,21.3,27.3,15,21.3,14.9,68.4,3,100,4.17,rain,0,0,11.5,35.4,191.7,1015.3,54,7.3,245,21,9,10,2023-05-21T05:11:59,2023-05-21T18:48:58,0.05,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-22,28,18.6,23.2,28.6,18.6,23.3,17.1,70.1,0,0,0,,0,0,12.2,20.7,237.4,1016,61.3,6.4,254.4,22.1,9,30,2023-05-22T05:11:33,2023-05-22T18:49:31,0.08,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-23,26.3,18.4,22.3,26.3,18.4,22.3,17.2,73.8,0.1,100,4.17,rain,0,0,12.6,20.5,141.8,1015.2,58.9,7.1,203,17.4,9,30,2023-05-23T05:11:08,2023-05-23T18:50:05,0.12,"Rain, Partially cloudy","Partly cloudy throughout the day with early morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-05-24,28.8,19,22.4,29.1,19,22.4,16.6,71,0,0,0,rain,0,0,12.6,22.3,286.5,1014.8,64.2,7.5,188.5,16.1,9,10,2023-05-24T05:10:45,2023-05-24T18:50:38,0.15,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-25,25.1,15.5,19.8,25.1,15.5,19.8,16.1,79.8,0,0,0,rain,0,0,16.2,20.5,230.3,1013.4,59.1,8.3,191,16.4,9,10,2023-05-25T05:10:23,2023-05-25T18:51:11,0.18,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-05-26,25,14.4,20.1,25,14.4,20.1,15.2,75.3,7,100,4.17,rain,0,0,10.4,20.7,186,1013.9,63.9,8.5,233.8,20.1,10,10,2023-05-26T05:10:03,2023-05-26T18:51:43,0.21,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-27,25.1,16.9,20.2,25.1,16.9,20.2,16.1,78.7,18.2,100,8.33,rain,0,0,12.2,27.7,210.8,1013.7,76.9,7.6,258.5,22.4,10,10,2023-05-27T05:09:43,2023-05-27T18:52:15,0.25,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-28,25,15.9,20.5,25,15.9,20.5,15.4,74.6,9.8,100,4.17,rain,0,0,9.7,14.8,235.8,1015.6,61.9,7.7,219.9,19,9,10,2023-05-28T05:09:25,2023-05-28T18:52:47,0.28,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-29,28.7,16.6,22.8,30,16.6,22.9,16.9,71.3,0,0,0,,0,0,8.3,14.8,248.9,1017.4,36,8,299.2,26,9,10,2023-05-29T05:09:08,2023-05-29T18:53:19,0.31,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-30,31,17.9,24.5,33,17.9,24.8,17.3,66.2,0,0,0,,0,0,12.2,14.8,245.3,1016.9,31,8.1,326.9,28.3,10,10,2023-05-30T05:08:53,2023-05-30T18:53:49,0.34,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-05-31,30,18.9,25.1,30,18.9,25.1,15.9,58.4,0,0,0,,0,0,12.6,32.5,284.4,1015,37.3,8.3,325.3,28.2,10,10,2023-05-31T05:08:39,2023-05-31T18:54:20,0.37,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-01,31,19.1,25.2,30.7,19.1,25.2,15.1,55.8,0,0,0,,0,0,13.7,22.3,208,1012.6,29.5,8.5,283.8,24.4,10,10,2023-06-01T05:08:26,2023-06-01T18:54:50,0.41,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-02,30.9,18.8,25,30.9,18.8,24.8,14.4,53.8,0,0,0,,0,0,14.4,22.3,199.7,1012.1,35.4,8.2,343.8,29.7,10,10,2023-06-02T05:08:15,2023-06-02T18:55:19,0.44,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-03,30.3,17.8,24.7,29.8,17.8,24.5,13.8,52.9,0,0,0,,0,0,14.4,25.9,193.6,1013.6,34.2,8.4,359.6,31,10,10,2023-06-03T05:08:05,2023-06-03T18:55:48,0.47,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-04,30,18.4,24.7,29.3,18.4,24.6,13.9,52.8,0,0,0,,0,0,13,22.3,183.3,1013.6,29.5,8.9,363.5,31.6,10,10,2023-06-04T05:07:56,2023-06-04T18:56:16,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-05,29,19,24.5,29,19,24.5,14.9,56.4,0,0,0,,0,0,12.2,20.5,261.5,1013.3,50.8,8.4,327.2,28.4,10,10,2023-06-05T05:07:48,2023-06-05T18:56:44,0.54,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-06,30,19.4,24.1,29.4,19.4,24.1,14.7,56.9,0,0,0,rain,0,0,17.6,27.7,179.6,1012.6,56.6,7.9,209.1,18,8,10,2023-06-06T05:07:42,2023-06-06T18:57:11,0.58,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-07,30.1,18.1,24.8,31,18.1,24.9,15.2,56.4,0,0,0,,0,0,15.1,25.9,200.5,1012.3,37.9,7.9,287.1,24.7,9,10,2023-06-07T05:07:37,2023-06-07T18:57:37,0.61,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-08,31.2,19.3,26,31.9,19.3,26,15.9,55.8,0,0,0,,0,0,13,16.6,115,1011.7,38.5,7.5,280,24.4,10,10,2023-06-08T05:07:34,2023-06-08T18:58:03,0.65,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-09,31.5,20.4,26.4,32.7,20.4,26.6,15.7,52.9,0,0,0,,0,0,12.6,23.6,209.8,1009.1,50.1,8,342.2,29.4,10,10,2023-06-09T05:07:31,2023-06-09T18:58:28,0.68,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-06-10,30,21,26,30.9,21,26.2,17.3,59.6,0,0,0,,0,0,14.8,27.7,218.4,1008.2,50.9,7.4,322.3,27.8,10,10,2023-06-10T05:07:30,2023-06-10T18:58:52,0.72,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-11,30.7,21.6,26,32.5,21.6,26.5,18.5,64.1,0,0,0,rain,0,0,13.3,20.5,239.9,1007.4,68.6,6.9,228,19.5,9,10,2023-06-11T05:07:30,2023-06-11T18:59:15,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-12,29,20,24,30.8,20,24.3,19.8,78.4,29.3,100,8.33,rain,0,0,13.3,20.5,219.7,1007.5,76.1,7,185,16,9,10,2023-06-12T05:07:32,2023-06-12T18:59:38,0.79,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-13,30,20,23.7,31.4,20,23.9,20,81.3,14.7,100,4.17,rain,0,0,12.6,27.7,91,1006.8,76.3,7,199.9,17.2,9,10,2023-06-13T05:07:34,2023-06-13T18:59:59,0.82,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-14,28.7,19,22.7,31.8,19,23,19.4,83,52.7,100,4.17,rain,0,0,14.8,16.6,234.6,1005.8,78.5,8.1,213.4,18.4,10,10,2023-06-14T05:07:38,2023-06-14T19:00:20,0.86,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-06-15,29.2,19.5,24.1,31.4,19.5,24.5,19.5,77.5,36,100,4.17,rain,0,0,14.4,18.4,334.3,1006.7,67.9,7,189.4,16.4,8,10,2023-06-15T05:07:43,2023-06-15T19:00:40,0.9,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-16,31.2,19.2,25.2,34,19.2,25.8,19,69.4,0,0,0,,0,0,13.7,18.4,286.1,1006.9,52.9,8,186.1,16.1,9,10,2023-06-16T05:07:50,2023-06-16T19:00:58,0.93,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-06-17,39,20.4,26.4,42.5,20.4,27.3,19.3,66.7,0.1,100,4.17,rain,0,0,11.5,22.3,280.5,1009.2,49.5,7.7,183.3,15.9,9,10,2023-06-17T05:07:57,2023-06-17T19:01:16,0.97,"Rain, Partially cloudy","Partly cloudy throughout the day with afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-06-18,30.8,20,25,32.9,20,25.4,20,76.3,10,100,4.17,rain,0,0,40.7,27.7,308.4,1010.4,68.4,8.3,174.9,15,8,10,2023-06-18T05:08:05,2023-06-18T19:01:33,0,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-06-19,30.4,20.8,24.8,33.5,20.8,25.6,20.4,78.4,18,100,4.17,rain,0,0,13.3,24.1,287.6,1010.2,74.7,7.5,257,22.2,9,10,2023-06-19T05:08:15,2023-06-19T19:01:49,0.03,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
